2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | _setup_handlers:81 | 🚀 日志系统启动 - 主日志: nasdaq_20250730_110117.log, 失败日志: nasdaq_failures_20250730_110117.log
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | fetch_list_stocks:201 | 🚀 开始获取股票列表数据: 2 只股票
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | fetch_list_stocks:220 | 🧹 清理后股票列表: 2 只（跳过 0 只退市股票）
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | fetch_list_stocks:242 | 📊 进度 1/2: 正在获取 AAPL
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | stock_start:94 | 🔄 开始获取 AAPL 历史数据 (从 2020-01-01)
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 将请求 6 Y 的数据后进行筛选
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | get_stock_data:109 | 正在连接到IBKR TWS...
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:usfarm.nj
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:hfarm
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:usfuture
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:cashfarm
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:eufarmnj
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:usfarm
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2106: 历史市场数据场连接正常:euhmds
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2106: 历史市场数据场连接正常:apachmds
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2106: 历史市场数据场连接正常:fundfarm
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2106: 历史市场数据场连接正常:ushmds
2025-07-30 11:01:17 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2158: Sec-def数据场连接正常:secdefhk
2025-07-30 11:01:20 | nasdaq_fetcher | INFO     | get_stock_data:126 | 请求数据: 持续时间=6 Y
2025-07-30 11:01:21 | nasdaq_fetcher | ERROR    | api_failure:120 | 🚫 API调用失败: IBKR API - 错误码 2176: 警告: 您的API版本不支持小数股交易数量。请至少升级到版本163。已将1755908.84调整为1755908
2025-07-30 11:01:21 | nasdaq_fetcher | INFO     | historicalDataEnd:50 | 历史数据接收完成! 共接收 1506 条数据
2025-07-30 11:01:21 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 成功获取 1506 条原始数据
2025-07-30 11:01:21 | nasdaq_fetcher | INFO     | stock_success:99 | ✅ AAPL: 成功获取 1,400 条数据
2025-07-30 11:01:21 | nasdaq_fetcher | INFO     | data_summary:150 | 📄 AAPL 数据摘要:
2025-07-30 11:01:21 | nasdaq_fetcher | INFO     | data_summary:151 |   📅 时间范围: 2020-01-02 到 2025-07-29
2025-07-30 11:01:21 | nasdaq_fetcher | INFO     | data_summary:152 |   📊 数据条数: 1,400
2025-07-30 11:01:21 | nasdaq_fetcher | INFO     | data_summary:153 |   💾 文件大小: 0.0 KB
2025-07-30 11:01:23 | nasdaq_fetcher | INFO     | fetch_list_stocks:279 | ✅ AAPL: 成功获取 1400 条数据，已保存到 data/failed_stocks/AAPL_data.csv
2025-07-30 11:01:23 | nasdaq_fetcher | INFO     | fetch_list_stocks:280 |    📅 2020-01-02 到 2025-07-29
2025-07-30 11:01:23 | nasdaq_fetcher | INFO     | fetch_list_stocks:281 |    📈 总收益: +190.9%
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | fetch_list_stocks:242 | 📊 进度 2/2: 正在获取 MSFT
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | stock_start:94 | 🔄 开始获取 MSFT 历史数据 (从 2020-01-01)
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 将请求 6 Y 的数据后进行筛选
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | get_stock_data:109 | 正在连接到IBKR TWS...
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:usfarm.nj
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:hfarm
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:usfuture
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:cashfarm
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:eufarmnj
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2104: 市场数据场连接正常:usfarm
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2106: 历史市场数据场连接正常:euhmds
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2106: 历史市场数据场连接正常:apachmds
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2106: 历史市场数据场连接正常:fundfarm
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2106: 历史市场数据场连接正常:ushmds
2025-07-30 11:01:26 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 IBKR连接信息 2158: Sec-def数据场连接正常:secdefhk
2025-07-30 11:01:29 | nasdaq_fetcher | INFO     | get_stock_data:126 | 请求数据: 持续时间=6 Y
2025-07-30 11:01:30 | nasdaq_fetcher | ERROR    | api_failure:120 | 🚫 API调用失败: IBKR API - 错误码 2176: 警告: 您的API版本不支持小数股交易数量。请至少升级到版本163。已将318172.99调整为318172
2025-07-30 11:01:30 | nasdaq_fetcher | INFO     | historicalDataEnd:50 | 历史数据接收完成! 共接收 1506 条数据
2025-07-30 11:01:30 | nasdaq_fetcher | INFO     | system_info:145 | 🔧 成功获取 1506 条原始数据
2025-07-30 11:01:30 | nasdaq_fetcher | INFO     | stock_success:99 | ✅ MSFT: 成功获取 1,400 条数据
2025-07-30 11:01:30 | nasdaq_fetcher | INFO     | data_summary:150 | 📄 MSFT 数据摘要:
2025-07-30 11:01:30 | nasdaq_fetcher | INFO     | data_summary:151 |   📅 时间范围: 2020-01-02 到 2025-07-29
2025-07-30 11:01:30 | nasdaq_fetcher | INFO     | data_summary:152 |   📊 数据条数: 1,400
2025-07-30 11:01:30 | nasdaq_fetcher | INFO     | data_summary:153 |   💾 文件大小: 0.0 KB
2025-07-30 11:01:32 | nasdaq_fetcher | INFO     | fetch_list_stocks:279 | ✅ MSFT: 成功获取 1400 条数据，已保存到 data/failed_stocks/MSFT_data.csv
2025-07-30 11:01:32 | nasdaq_fetcher | INFO     | fetch_list_stocks:280 |    📅 2020-01-02 到 2025-07-29
2025-07-30 11:01:32 | nasdaq_fetcher | INFO     | fetch_list_stocks:281 |    📈 总收益: +234.9%
2025-07-30 11:01:32 | nasdaq_fetcher | INFO     | fetch_list_stocks:322 | 📋 股票列表处理完成: 成功 2, 失败 0
